,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,MW,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeGoalDiff,AwayGoalDiff,DiffInGoals,HomeTeamPoints,AwayTeamPoints,DiffPts,HM1,AM1,HM2,AM2,HM3,AM3
0,26/08/16,Bayern Munich,Werder Bremen,6.0,0.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
1,27/08/16,Augsburg,Wolfsburg,0.0,2.0,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
2,27/08/16,Dortmund,Mainz,2.0,1.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
3,27/08/16,Ein Frankfurt,Schalke 04,1.0,0.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
4,27/08/16,FC Koln,Darmstadt,2.0,0.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
5,27/08/16,Hamburg,Ingolstadt,1.0,1.0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
6,27/08/16,M'gladbach,Leverkusen,2.0,1.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
7,28/08/16,Hertha,Freiburg,2.0,1.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
8,28/08/16,Hoffenheim,RB Leipzig,2.0,2.0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
9,09/09/16,Schalke 04,Bayern Munich,0.0,2.0,A,2,0.0,6.0,1.0,0.0,-1.0,6.0,-7.0,0,3,-3,M,M,M,M,M,M
10,10/09/16,Darmstadt,Ein Frankfurt,1.0,0.0,H,2,0.0,1.0,2.0,0.0,-2.0,1.0,-3.0,0,3,-3,M,M,M,M,M,M
11,10/09/16,Freiburg,M'gladbach,3.0,1.0,H,2,1.0,2.0,2.0,1.0,-1.0,1.0,-2.0,0,3,-3,M,M,M,M,M,M
12,10/09/16,Ingolstadt,Hertha,0.0,2.0,A,2,1.0,2.0,1.0,1.0,0.0,1.0,-1.0,1,3,-2,M,M,M,M,M,M
13,10/09/16,Leverkusen,Hamburg,3.0,1.0,H,2,1.0,1.0,2.0,1.0,-1.0,0.0,-1.0,0,1,-1,M,M,M,M,M,M
14,10/09/16,RB Leipzig,Dortmund,1.0,0.0,H,2,2.0,2.0,2.0,1.0,0.0,1.0,-1.0,1,3,-2,M,M,M,M,M,M
15,10/09/16,Wolfsburg,FC Koln,0.0,0.0,D,2,2.0,2.0,0.0,0.0,2.0,2.0,0.0,3,3,0,M,M,M,M,M,M
16,11/09/16,Mainz,Hoffenheim,4.0,4.0,D,2,1.0,2.0,2.0,2.0,-1.0,0.0,-1.0,0,1,-1,M,M,M,M,M,M
17,11/09/16,Werder Bremen,Augsburg,1.0,2.0,A,2,0.0,0.0,6.0,2.0,-6.0,-2.0,-4.0,0,0,0,M,M,M,M,M,M
18,16/09/16,FC Koln,Freiburg,3.0,0.0,H,3,2.0,4.0,0.0,3.0,2.0,1.0,1.0,4,3,1,D,W,M,M,M,M
19,17/09/16,Bayern Munich,Ingolstadt,3.0,1.0,H,3,8.0,1.0,0.0,3.0,8.0,-2.0,10.0,6,1,5,W,L,M,M,M,M
20,17/09/16,Dortmund,Darmstadt,6.0,0.0,H,3,2.0,1.0,2.0,2.0,0.0,-1.0,1.0,3,3,0,L,W,M,M,M,M
21,17/09/16,Ein Frankfurt,Leverkusen,2.0,1.0,H,3,1.0,4.0,1.0,3.0,0.0,1.0,-1.0,3,3,0,L,W,M,M,M,M
22,17/09/16,Hamburg,RB Leipzig,0.0,4.0,A,3,2.0,3.0,4.0,2.0,-2.0,1.0,-3.0,1,4,-3,L,W,M,M,M,M
23,17/09/16,Hoffenheim,Wolfsburg,0.0,0.0,D,3,6.0,2.0,6.0,0.0,0.0,2.0,-2.0,2,4,-2,D,D,M,M,M,M
24,17/09/16,M'gladbach,Werder Bremen,4.0,1.0,H,3,3.0,1.0,4.0,8.0,-1.0,-7.0,6.0,3,0,3,L,L,M,M,M,M
25,18/09/16,Augsburg,Mainz,1.0,3.0,A,3,2.0,5.0,3.0,6.0,-1.0,-1.0,0.0,3,1,2,W,D,M,M,M,M
26,18/09/16,Hertha,Schalke 04,2.0,0.0,H,3,4.0,0.0,1.0,3.0,3.0,-3.0,6.0,6,0,6,W,L,M,M,M,M
27,20/09/16,Darmstadt,Hoffenheim,1.0,1.0,D,4,1.0,6.0,8.0,6.0,-7.0,0.0,-7.0,3,3,0,L,D,W,D,M,M
28,20/09/16,Freiburg,Hamburg,1.0,0.0,H,4,4.0,2.0,6.0,8.0,-2.0,-6.0,4.0,3,1,2,L,L,W,L,M,M
29,20/09/16,Ingolstadt,Ein Frankfurt,0.0,2.0,A,4,2.0,3.0,6.0,2.0,-4.0,1.0,-5.0,1,6,-5,L,W,L,L,M,M
30,20/09/16,Wolfsburg,Dortmund,1.0,5.0,A,4,2.0,8.0,0.0,2.0,2.0,6.0,-4.0,5,6,-1,D,W,D,L,M,M
31,21/09/16,Bayern Munich,Hertha,3.0,0.0,H,4,11.0,6.0,1.0,1.0,10.0,5.0,5.0,9,9,0,W,W,W,W,M,M
32,21/09/16,Leverkusen,Augsburg,0.0,0.0,D,4,5.0,3.0,5.0,6.0,0.0,-3.0,3.0,3,3,0,L,L,W,W,M,M
33,21/09/16,RB Leipzig,M'gladbach,1.0,1.0,D,4,7.0,7.0,2.0,5.0,5.0,2.0,3.0,7,6,1,W,W,W,L,M,M
34,21/09/16,Schalke 04,FC Koln,1.0,3.0,A,4,0.0,5.0,5.0,0.0,-5.0,5.0,-10.0,0,7,-7,L,W,L,D,M,M
35,21/09/16,Werder Bremen,Mainz,1.0,2.0,A,4,2.0,8.0,12.0,7.0,-10.0,1.0,-11.0,0,4,-4,L,W,L,D,M,M
36,23/09/16,Dortmund,Freiburg,3.0,1.0,H,5,13.0,5.0,3.0,6.0,10.0,-1.0,11.0,9,6,3,W,W,W,L,L,W
37,24/09/16,Augsburg,Darmstadt,1.0,0.0,H,5,3.0,2.0,6.0,9.0,-3.0,-7.0,4.0,4,4,0,D,D,L,L,W,W
38,24/09/16,Ein Frankfurt,Hertha,3.0,3.0,D,5,5.0,6.0,2.0,4.0,3.0,2.0,1.0,9,9,0,W,L,W,W,L,W
39,24/09/16,Hamburg,Bayern Munich,0.0,1.0,A,5,2.0,14.0,9.0,1.0,-7.0,13.0,-20.0,1,12,-11,L,W,L,W,L,W
40,24/09/16,Mainz,Leverkusen,2.0,3.0,A,5,10.0,5.0,8.0,5.0,2.0,0.0,2.0,7,4,3,W,D,W,L,D,W
41,24/09/16,M'gladbach,Ingolstadt,2.0,0.0,H,5,8.0,2.0,6.0,8.0,2.0,-6.0,8.0,7,1,6,D,L,W,L,L,L
42,24/09/16,Werder Bremen,Wolfsburg,2.0,1.0,H,5,3.0,3.0,14.0,5.0,-11.0,-2.0,-9.0,0,5,-5,L,L,L,D,L,D
43,25/09/16,FC Koln,RB Leipzig,1.0,1.0,D,5,8.0,8.0,1.0,3.0,7.0,5.0,2.0,10,8,2,W,D,W,W,D,W
44,25/09/16,Hoffenheim,Schalke 04,2.0,1.0,H,5,7.0,1.0,7.0,8.0,0.0,-7.0,7.0,4,0,4,D,L,D,L,D,L
45,30/09/16,RB Leipzig,Augsburg,2.0,1.0,H,6,9.0,4.0,4.0,6.0,5.0,-2.0,7.0,9,7,2,D,W,D,D,W,L
46,01/10/16,Bayern Munich,FC Koln,1.0,1.0,D,6,15.0,9.0,1.0,2.0,14.0,7.0,7.0,15,11,4,W,D,W,W,W,W
47,01/10/16,Darmstadt,Werder Bremen,2.0,2.0,D,6,2.0,5.0,10.0,15.0,-8.0,-10.0,2.0,4,3,1,L,W,D,L,L,L
48,01/10/16,Freiburg,Ein Frankfurt,1.0,0.0,H,6,6.0,8.0,9.0,5.0,-3.0,3.0,-6.0,6,10,-4,L,D,W,W,L,W
49,01/10/16,Hertha,Hamburg,2.0,0.0,H,6,9.0,2.0,7.0,10.0,2.0,-8.0,10.0,10,1,9,D,L,L,L,W,L
50,01/10/16,Ingolstadt,Hoffenheim,1.0,2.0,A,6,2.0,9.0,10.0,8.0,-8.0,1.0,-9.0,1,7,-6,L,W,L,D,L,D
51,01/10/16,Leverkusen,Dortmund,2.0,0.0,H,6,8.0,16.0,7.0,4.0,1.0,12.0,-11.0,7,12,-5,W,W,D,W,L,W
52,02/10/16,Schalke 04,M'gladbach,4.0,0.0,H,6,2.0,10.0,10.0,6.0,-8.0,4.0,-12.0,0,10,-10,L,W,L,D,L,W
53,02/10/16,Wolfsburg,Mainz,0.0,0.0,D,6,4.0,12.0,7.0,11.0,-3.0,1.0,-4.0,5,7,-2,L,L,L,W,D,W
54,14/10/16,Dortmund,Hertha,1.0,1.0,D,7,16.0,11.0,6.0,7.0,10.0,4.0,6.0,12,13,-1,L,W,W,D,W,L
55,15/10/16,Augsburg,Schalke 04,1.0,1.0,D,7,5.0,6.0,8.0,10.0,-3.0,-4.0,1.0,7,3,4,L,W,W,L,D,L
56,15/10/16,Ein Frankfurt,Bayern Munich,2.0,2.0,D,7,8.0,16.0,6.0,2.0,2.0,14.0,-12.0,10,16,-6,L,D,D,W,W,W
57,15/10/16,FC Koln,Ingolstadt,2.0,1.0,H,7,10.0,3.0,3.0,12.0,7.0,-9.0,16.0,12,1,11,D,L,D,L,W,L
58,15/10/16,Hoffenheim,Freiburg,2.0,1.0,H,7,11.0,7.0,9.0,9.0,2.0,-2.0,4.0,10,9,1,W,W,W,L,D,W
59,15/10/16,M'gladbach,Hamburg,0.0,0.0,D,7,10.0,2.0,10.0,12.0,0.0,-10.0,10.0,10,1,9,L,L,W,L,D,L
60,15/10/16,Werder Bremen,Leverkusen,2.0,1.0,H,7,7.0,10.0,17.0,7.0,-10.0,3.0,-13.0,4,10,-6,D,W,W,W,L,D
61,16/10/16,Mainz,Darmstadt,2.0,1.0,H,7,12.0,4.0,11.0,12.0,1.0,-8.0,9.0,8,5,3,D,D,L,L,W,D
62,16/10/16,Wolfsburg,RB Leipzig,0.0,1.0,A,7,4.0,11.0,7.0,5.0,-3.0,6.0,-9.0,6,12,-6,D,W,L,D,L,D
63,21/10/16,Hamburg,Ein Frankfurt,0.0,3.0,A,8,2.0,10.0,12.0,8.0,-10.0,2.0,-12.0,2,11,-9,D,D,L,L,L,D
64,22/10/16,Bayern Munich,M'gladbach,2.0,0.0,H,8,18.0,10.0,4.0,10.0,14.0,0.0,14.0,17,11,6,D,D,D,L,W,W
65,22/10/16,Darmstadt,Wolfsburg,3.0,1.0,H,8,5.0,4.0,14.0,8.0,-9.0,-4.0,-5.0,5,6,-1,L,L,D,D,L,L
66,22/10/16,Freiburg,Augsburg,2.0,1.0,H,8,8.0,6.0,11.0,9.0,-3.0,-3.0,0.0,9,8,1,L,D,W,L,L,W
67,22/10/16,Hertha,FC Koln,2.0,1.0,H,8,12.0,12.0,8.0,4.0,4.0,8.0,-4.0,14,15,-1,D,W,W,D,D,D
68,22/10/16,Ingolstadt,Dortmund,3.0,3.0,D,8,4.0,17.0,14.0,7.0,-10.0,10.0,-20.0,1,13,-12,L,D,L,L,L,W
69,22/10/16,Leverkusen,Hoffenheim,0.0,3.0,A,8,11.0,13.0,9.0,10.0,2.0,3.0,-1.0,10,13,-3,L,W,W,W,W,W
70,23/10/16,RB Leipzig,Werder Bremen,3.0,1.0,H,8,12.0,9.0,5.0,18.0,7.0,-9.0,16.0,15,7,8,W,W,W,D,D,W
71,23/10/16,Schalke 04,Mainz,3.0,0.0,H,8,7.0,14.0,11.0,12.0,-4.0,2.0,-6.0,4,11,-7,D,W,W,D,L,L
72,28/10/16,M'gladbach,Ein Frankfurt,0.0,0.0,D,9,10.0,13.0,12.0,8.0,-2.0,5.0,-7.0,11,14,-3,L,W,D,D,L,L
73,29/10/16,Augsburg,Bayern Munich,1.0,3.0,A,9,7.0,20.0,11.0,4.0,-4.0,16.0,-20.0,8,20,-12,L,W,D,D,L,D
74,29/10/16,Darmstadt,RB Leipzig,0.0,2.0,A,9,8.0,15.0,15.0,6.0,-7.0,9.0,-16.0,8,18,-10,W,W,L,W,D,W
75,29/10/16,Dortmund,Schalke 04,0.0,0.0,D,9,20.0,10.0,10.0,11.0,10.0,-1.0,11.0,14,7,7,D,W,D,D,L,W
76,29/10/16,Mainz,Ingolstadt,2.0,0.0,H,9,14.0,7.0,15.0,17.0,-1.0,-10.0,9.0,11,2,9,L,D,W,L,D,L
77,29/10/16,Werder Bremen,Freiburg,1.0,3.0,A,9,10.0,10.0,21.0,12.0,-11.0,-2.0,-9.0,7,12,-5,L,W,W,L,D,W
78,29/10/16,Wolfsburg,Leverkusen,1.0,2.0,A,9,5.0,11.0,11.0,12.0,-6.0,-1.0,-5.0,6,10,-4,L,L,L,L,D,W
79,30/10/16,FC Koln,Hamburg,3.0,0.0,H,9,13.0,2.0,6.0,15.0,7.0,-13.0,20.0,15,2,13,L,L,W,D,D,L
80,30/10/16,Hoffenheim,Hertha,1.0,0.0,H,9,16.0,14.0,10.0,9.0,6.0,5.0,1.0,16,17,-1,W,W,W,D,W,W
81,04/11/16,Hertha,M'gladbach,3.0,0.0,H,10,14.0,10.0,10.0,12.0,4.0,-2.0,6.0,17,12,5,L,D,W,L,D,D
82,05/11/16,Bayern Munich,Hoffenheim,1.0,1.0,D,10,23.0,17.0,5.0,10.0,18.0,7.0,11.0,23,19,4,W,W,W,W,D,W
83,05/11/16,Ein Frankfurt,FC Koln,1.0,0.0,H,10,13.0,16.0,8.0,6.0,5.0,10.0,-5.0,15,18,-3,D,W,W,L,D,W
84,05/11/16,Freiburg,Wolfsburg,0.0,3.0,A,10,13.0,6.0,13.0,13.0,0.0,-7.0,7.0,15,6,9,W,L,W,L,L,L
85,05/11/16,Hamburg,Dortmund,2.0,5.0,A,10,2.0,20.0,18.0,10.0,-16.0,10.0,-26.0,2,15,-13,L,D,L,D,D,D
86,05/11/16,Ingolstadt,Augsburg,0.0,2.0,A,10,7.0,8.0,19.0,14.0,-12.0,-6.0,-6.0,2,8,-6,L,L,D,L,L,D
87,05/11/16,Leverkusen,Darmstadt,3.0,2.0,H,10,13.0,8.0,13.0,17.0,0.0,-9.0,9.0,13,8,5,W,L,L,W,L,L
88,06/11/16,RB Leipzig,Mainz,3.0,1.0,H,10,17.0,16.0,6.0,15.0,11.0,1.0,10.0,21,14,7,W,W,W,L,W,W
89,06/11/16,Schalke 04,Werder Bremen,3.0,1.0,H,10,10.0,11.0,11.0,24.0,-1.0,-13.0,12.0,8,7,1,D,L,W,L,D,W
90,18/11/16,Leverkusen,RB Leipzig,2.0,3.0,A,11,16.0,20.0,15.0,7.0,1.0,13.0,-12.0,16,24,-8,W,W,W,W,L,W
91,19/11/16,Augsburg,Hertha,0.0,0.0,D,11,10.0,17.0,14.0,10.0,-4.0,7.0,-11.0,11,20,-9,W,W,L,L,L,W
92,19/11/16,Darmstadt,Ingolstadt,0.0,1.0,A,11,10.0,7.0,20.0,21.0,-10.0,-14.0,4.0,8,2,6,L,L,L,L,W,D
93,19/11/16,Dortmund,Bayern Munich,1.0,0.0,H,11,25.0,24.0,12.0,6.0,13.0,18.0,-5.0,18,24,-6,W,D,D,W,D,W
94,19/11/16,Mainz,Freiburg,4.0,2.0,H,11,17.0,13.0,18.0,16.0,-1.0,-3.0,2.0,14,15,-1,L,L,W,W,L,W
95,19/11/16,M'gladbach,FC Koln,1.0,2.0,A,11,10.0,16.0,15.0,7.0,-5.0,9.0,-14.0,12,18,-6,L,L,D,W,L,L
96,19/11/16,Wolfsburg,Schalke 04,0.0,1.0,A,11,9.0,13.0,13.0,12.0,-4.0,1.0,-5.0,9,11,-2,W,W,L,D,L,W
97,20/11/16,Hoffenheim,Hamburg,2.0,2.0,D,11,18.0,4.0,11.0,23.0,7.0,-19.0,26.0,20,2,18,D,L,W,L,W,L
98,20/11/16,Werder Bremen,Ein Frankfurt,1.0,2.0,A,11,12.0,14.0,27.0,8.0,-15.0,6.0,-21.0,7,18,-11,L,W,L,D,L,W
99,25/11/16,Freiburg,RB Leipzig,1.0,4.0,A,12,15.0,23.0,20.0,9.0,-5.0,14.0,-19.0,15,27,-12,L,W,L,W,W,W
100,26/11/16,Bayern Munich,Leverkusen,2.0,1.0,H,12,24.0,18.0,7.0,18.0,17.0,0.0,17.0,24,16,8,L,L,D,W,W,W
101,26/11/16,Ein Frankfurt,Dortmund,2.0,1.0,H,12,16.0,26.0,9.0,12.0,7.0,14.0,-7.0,21,21,0,W,W,W,W,D,D
102,26/11/16,FC Koln,Augsburg,0.0,0.0,D,12,18.0,10.0,8.0,14.0,10.0,-4.0,14.0,21,12,9,W,D,L,W,W,L
103,26/11/16,Hamburg,Werder Bremen,2.0,2.0,D,12,6.0,13.0,25.0,29.0,-19.0,-16.0,-3.0,3,7,-4,D,L,L,L,L,L
104,26/11/16,Ingolstadt,Wolfsburg,1.0,1.0,D,12,8.0,9.0,21.0,14.0,-13.0,-5.0,-8.0,5,9,-4,W,L,L,W,L,L
105,26/11/16,M'gladbach,Hoffenheim,1.0,1.0,D,12,11.0,20.0,17.0,13.0,-6.0,7.0,-13.0,12,21,-9,L,D,L,D,D,W
106,27/11/16,Hertha,Mainz,2.0,1.0,H,12,17.0,21.0,10.0,20.0,7.0,1.0,6.0,21,17,4,D,W,W,L,L,W
107,27/11/16,Schalke 04,Darmstadt,3.0,1.0,H,12,14.0,10.0,12.0,21.0,2.0,-11.0,13.0,14,8,6,W,L,W,L,D,L
108,02/12/16,Mainz,Bayern Munich,1.0,3.0,A,13,22.0,26.0,22.0,8.0,0.0,18.0,-18.0,17,27,-10,L,W,W,L,L,D
109,03/12/16,Dortmund,M'gladbach,4.0,1.0,H,13,27.0,12.0,14.0,18.0,13.0,-6.0,19.0,21,13,8,L,D,W,L,W,L
110,03/12/16,Hoffenheim,FC Koln,4.0,0.0,H,13,21.0,18.0,14.0,8.0,7.0,10.0,-3.0,22,22,0,D,D,D,W,D,L
111,03/12/16,Leverkusen,Freiburg,1.0,1.0,D,13,19.0,16.0,20.0,24.0,-1.0,-8.0,7.0,16,15,1,L,L,L,L,W,L
112,03/12/16,RB Leipzig,Schalke 04,2.0,1.0,H,13,27.0,17.0,10.0,13.0,17.0,4.0,13.0,30,17,13,W,W,W,W,W,W
113,03/12/16,Werder Bremen,Ingolstadt,2.0,1.0,H,13,15.0,9.0,31.0,22.0,-16.0,-13.0,-3.0,8,6,2,D,D,L,W,L,L
114,03/12/16,Wolfsburg,Hertha,2.0,3.0,A,13,10.0,19.0,15.0,11.0,-5.0,8.0,-13.0,10,24,-14,D,W,L,D,W,W
115,04/12/16,Augsburg,Ein Frankfurt,1.0,1.0,D,13,10.0,18.0,14.0,10.0,-4.0,8.0,-12.0,13,24,-11,D,W,D,W,W,W
116,04/12/16,Darmstadt,Hamburg,0.0,2.0,A,13,11.0,8.0,24.0,27.0,-13.0,-19.0,6.0,8,4,4,L,D,L,D,L,L
117,09/12/16,Ein Frankfurt,Hoffenheim,0.0,0.0,D,14,19.0,25.0,11.0,14.0,8.0,11.0,-3.0,25,25,0,D,W,W,D,W,D
118,10/12/16,Bayern Munich,Wolfsburg,5.0,0.0,H,14,29.0,12.0,9.0,18.0,20.0,-6.0,26.0,30,10,20,W,L,W,D,L,L
119,10/12/16,FC Koln,Dortmund,1.0,1.0,D,14,18.0,31.0,12.0,15.0,6.0,16.0,-10.0,22,24,-2,L,W,D,L,W,W
120,10/12/16,Freiburg,Darmstadt,1.0,0.0,H,14,17.0,11.0,25.0,26.0,-8.0,-15.0,7.0,16,8,8,D,L,L,L,L,L
121,10/12/16,Hamburg,Augsburg,1.0,0.0,H,14,10.0,11.0,27.0,15.0,-17.0,-4.0,-13.0,7,14,-7,W,D,D,D,D,D
122,10/12/16,Hertha,Werder Bremen,0.0,1.0,A,14,22.0,17.0,13.0,32.0,9.0,-15.0,24.0,27,11,16,W,W,W,D,D,L
123,10/12/16,Ingolstadt,RB Leipzig,1.0,0.0,H,14,10.0,29.0,24.0,11.0,-14.0,18.0,-32.0,6,33,-27,L,W,D,W,W,W
124,11/12/16,M'gladbach,Mainz,1.0,0.0,H,14,13.0,23.0,22.0,25.0,-9.0,-2.0,-7.0,13,17,-4,L,L,D,L,L,W
125,11/12/16,Schalke 04,Leverkusen,0.0,1.0,A,14,18.0,20.0,15.0,21.0,3.0,-1.0,4.0,17,17,0,L,D,W,L,W,L
126,16/12/16,Hoffenheim,Dortmund,2.0,2.0,D,15,25.0,32.0,14.0,16.0,11.0,16.0,-5.0,26,25,1,D,D,W,W,D,L
127,17/12/16,Augsburg,M'gladbach,1.0,0.0,H,15,11.0,14.0,16.0,22.0,-5.0,-8.0,3.0,14,16,-2,L,W,D,L,D,D
128,17/12/16,Mainz,Hamburg,3.0,1.0,H,15,23.0,11.0,26.0,27.0,-3.0,-16.0,13.0,17,10,7,L,W,L,W,L,D
129,17/12/16,RB Leipzig,Hertha,2.0,0.0,H,15,29.0,22.0,12.0,14.0,17.0,8.0,9.0,33,27,6,L,L,W,W,W,W
130,17/12/16,Schalke 04,Freiburg,1.0,1.0,D,15,18.0,18.0,16.0,25.0,2.0,-7.0,9.0,17,19,-2,L,W,L,D,W,L
131,17/12/16,Werder Bremen,FC Koln,1.0,1.0,D,15,18.0,19.0,32.0,13.0,-14.0,6.0,-20.0,14,23,-9,W,D,W,L,D,D
132,17/12/16,Wolfsburg,Ein Frankfurt,1.0,0.0,H,15,12.0,19.0,23.0,11.0,-11.0,8.0,-19.0,10,26,-16,L,D,L,D,D,W
133,18/12/16,Darmstadt,Bayern Munich,0.0,1.0,A,15,11.0,34.0,27.0,9.0,-16.0,25.0,-41.0,8,33,-25,L,W,L,W,L,W
134,18/12/16,Leverkusen,Ingolstadt,1.0,2.0,A,15,21.0,11.0,21.0,24.0,0.0,-13.0,13.0,20,9,11,W,W,D,L,L,D
135,20/12/16,Dortmund,Augsburg,1.0,1.0,D,16,34.0,12.0,18.0,16.0,16.0,-4.0,20.0,26,17,9,D,W,D,L,W,D
136,20/12/16,Ein Frankfurt,Mainz,3.0,0.0,H,16,19.0,26.0,12.0,27.0,7.0,-1.0,8.0,26,20,6,L,W,D,L,D,L
137,20/12/16,Hamburg,Schalke 04,2.0,1.0,H,16,12.0,19.0,30.0,17.0,-18.0,2.0,-20.0,10,18,-8,L,D,W,L,W,L
138,20/12/16,M'gladbach,Wolfsburg,1.0,2.0,A,16,14.0,13.0,23.0,23.0,-9.0,-10.0,1.0,16,13,3,L,W,W,L,L,L
139,21/12/16,Bayern Munich,RB Leipzig,3.0,0.0,H,16,35.0,31.0,9.0,12.0,26.0,19.0,7.0,36,36,0,W,W,W,L,W,W
140,21/12/16,FC Koln,Leverkusen,1.0,1.0,D,16,20.0,22.0,14.0,23.0,6.0,-1.0,7.0,24,20,4,D,L,D,W,L,D
141,21/12/16,Hertha,Darmstadt,2.0,0.0,H,16,22.0,11.0,16.0,28.0,6.0,-17.0,23.0,27,8,19,L,L,L,L,W,L
142,21/12/16,Hoffenheim,Werder Bremen,1.0,1.0,D,16,27.0,19.0,16.0,33.0,11.0,-14.0,25.0,27,15,12,D,D,D,W,W,W
143,21/12/16,Ingolstadt,Freiburg,1.0,2.0,A,16,13.0,19.0,25.0,26.0,-12.0,-7.0,-5.0,12,20,-8,W,D,W,W,L,D
144,20/01/17,Freiburg,Bayern Munich,1.0,2.0,A,17,21.0,38.0,27.0,9.0,-6.0,29.0,-35.0,23,39,-16,W,W,D,W,W,W
145,21/01/17,Augsburg,Hoffenheim,0.0,2.0,A,17,13.0,28.0,17.0,17.0,-4.0,11.0,-15.0,18,28,-10,D,D,W,D,L,D
146,21/01/17,Darmstadt,M'gladbach,0.0,0.0,D,17,11.0,15.0,30.0,25.0,-19.0,-10.0,-9.0,8,16,-8,L,L,L,L,L,W
147,21/01/17,RB Leipzig,Ein Frankfurt,3.0,0.0,H,17,31.0,22.0,15.0,12.0,16.0,10.0,6.0,36,29,7,L,W,W,L,L,D
148,21/01/17,Schalke 04,Ingolstadt,1.0,0.0,H,17,20.0,14.0,19.0,27.0,1.0,-13.0,14.0,18,12,6,L,L,D,W,L,W
149,21/01/17,Werder Bremen,Dortmund,1.0,2.0,A,17,20.0,35.0,34.0,19.0,-14.0,16.0,-30.0,16,27,-11,D,D,D,D,W,D
150,21/01/17,Wolfsburg,Hamburg,1.0,0.0,H,17,15.0,14.0,24.0,31.0,-9.0,-17.0,8.0,16,13,3,W,W,W,L,L,W
151,22/01/17,Leverkusen,Hertha,3.0,1.0,H,17,23.0,24.0,24.0,16.0,-1.0,8.0,-9.0,21,30,-9,D,W,L,L,W,L
152,22/01/17,Mainz,FC Koln,0.0,0.0,D,17,26.0,21.0,30.0,15.0,-4.0,6.0,-10.0,20,25,-5,L,D,W,D,L,D
153,27/01/17,Schalke 04,Ein Frankfurt,0.0,1.0,A,18,21.0,22.0,19.0,15.0,2.0,7.0,-5.0,21,29,-8,W,L,L,W,D,L
154,28/01/17,Darmstadt,FC Koln,1.0,6.0,A,18,11.0,21.0,30.0,15.0,-19.0,6.0,-25.0,9,26,-17,D,D,L,D,L,D
155,28/01/17,Ingolstadt,Hamburg,3.0,1.0,H,18,14.0,14.0,28.0,32.0,-14.0,-18.0,4.0,12,13,-1,L,L,L,W,W,L
156,28/01/17,Leverkusen,M'gladbach,2.0,3.0,A,18,26.0,15.0,25.0,25.0,1.0,-10.0,11.0,24,17,7,W,D,D,L,L,L
157,28/01/17,RB Leipzig,Hoffenheim,2.0,1.0,H,18,34.0,30.0,15.0,17.0,19.0,13.0,6.0,39,31,8,W,W,L,D,W,D
158,28/01/17,Werder Bremen,Bayern Munich,1.0,2.0,A,18,21.0,40.0,36.0,10.0,-15.0,30.0,-45.0,16,42,-26,L,W,D,W,D,W
159,28/01/17,Wolfsburg,Augsburg,1.0,2.0,A,18,16.0,13.0,24.0,19.0,-8.0,-6.0,-2.0,19,18,1,W,L,W,D,W,W
160,29/01/17,Freiburg,Hertha,2.0,1.0,H,18,22.0,25.0,29.0,19.0,-7.0,6.0,-13.0,23,30,-7,L,L,W,W,D,L
161,29/01/17,Mainz,Dortmund,1.0,1.0,D,18,26.0,37.0,30.0,20.0,-4.0,17.0,-21.0,21,30,-9,D,W,L,D,W,D
162,03/02/17,Hamburg,Leverkusen,1.0,0.0,H,19,15.0,28.0,35.0,28.0,-20.0,0.0,-20.0,13,24,-11,L,L,L,W,W,D
163,04/02/17,Bayern Munich,Schalke 04,1.0,1.0,D,19,42.0,21.0,11.0,20.0,31.0,1.0,30.0,45,21,24,W,L,W,W,W,L
164,04/02/17,Dortmund,RB Leipzig,1.0,0.0,H,19,38.0,36.0,21.0,16.0,17.0,20.0,-3.0,31,42,-11,D,W,W,W,D,L
165,04/02/17,FC Koln,Wolfsburg,1.0,0.0,H,19,27.0,17.0,16.0,26.0,11.0,-9.0,20.0,29,19,10,W,L,D,W,D,W
166,04/02/17,Hertha,Ingolstadt,1.0,0.0,H,19,26.0,17.0,21.0,29.0,5.0,-12.0,17.0,30,15,15,L,W,L,L,W,L
167,04/02/17,Hoffenheim,Mainz,4.0,0.0,H,19,31.0,27.0,19.0,31.0,12.0,-4.0,16.0,31,22,9,L,D,W,D,D,L
168,04/02/17,M'gladbach,Freiburg,3.0,0.0,H,19,18.0,24.0,27.0,30.0,-9.0,-6.0,-3.0,20,26,-6,W,W,D,L,L,W
