,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeTeamPoints,AwayTeamPoints,HM1,AM1,HM2,AM2,HM3,AM3,HomeGoalDiff,AwayGoalDiff,DiffInGoals,DiffPts,MW
213,2017-03-11,RB Leipzig,Wolfsburg,0,1,A,0,1,25,34,46,25,D,D,W,L,W,L,-25,-33,8,21,24
214,2017-03-12,Hamburg,M'gladbach,2,1,H,2,1,43,30,26,32,W,W,L,W,D,L,-41,-29,-12,-6,24
215,2017-03-12,Schalke 04,Augsburg,3,0,H,3,0,25,32,30,25,L,D,D,W,D,L,-22,-32,10,5,24
216,2017-03-17,Dortmund,Ingolstadt,1,0,H,1,0,26,40,46,19,L,D,W,L,W,L,-25,-40,15,27,25
217,2017-03-18,Augsburg,Freiburg,1,1,D,1,1,33,41,26,32,L,D,D,W,W,L,-32,-40,8,-6,25
218,2017-03-18,Ein Frankfurt,Hamburg,0,0,D,0,0,26,43,36,27,L,W,L,W,L,L,-26,-43,17,9,25
219,2017-03-18,FC Koln,Hertha,4,2,H,4,2,29,30,36,37,D,W,L,L,L,W,-25,-28,3,-1,25
220,2017-03-18,Hoffenheim,Leverkusen,1,0,H,1,0,21,39,44,28,D,D,W,L,D,L,-20,-39,19,16,25
221,2017-03-18,Werder Bremen,RB Leipzig,3,0,H,3,0,42,28,29,46,D,L,W,D,W,W,-39,-28,-11,-17,25
222,2017-03-18,Wolfsburg,Darmstadt,1,0,H,1,0,34,47,28,12,W,W,D,L,L,L,-33,-47,14,16,25
223,2017-03-19,Mainz,Schalke 04,0,1,A,0,1,37,25,28,33,L,W,D,L,W,D,-37,-24,-13,-5,25
224,2017-03-19,M'gladbach,Bayern Munich,0,1,A,0,1,31,13,32,59,L,W,W,W,W,W,-31,-12,-19,-27,25
225,2017-03-31,Hertha,Hoffenheim,1,3,A,1,3,33,22,37,47,L,W,W,D,L,W,-32,-19,-13,-10,26
226,2017-04-01,Bayern Munich,Augsburg,6,0,H,6,0,13,39,62,26,W,D,W,L,W,D,-7,-39,32,36,26
227,2017-04-01,Ein Frankfurt,M'gladbach,0,0,D,0,0,26,31,37,33,D,L,L,L,L,W,-26,-31,5,4,26
228,2017-04-01,Freiburg,Werder Bremen,2,5,A,2,5,46,44,32,32,D,W,D,D,W,W,-44,-39,-5,0,26
229,2017-04-01,Hamburg,FC Koln,2,1,H,2,1,44,31,30,36,D,W,W,D,W,L,-42,-30,-12,-6,26
230,2017-04-01,RB Leipzig,Darmstadt,4,0,H,4,0,28,51,49,12,L,L,L,W,D,L,-24,-51,27,37,26
231,2017-04-01,Schalke 04,Dortmund,1,1,D,1,1,26,27,34,47,W,W,W,L,L,W,-25,-26,1,-13,26
232,2017-04-02,Ingolstadt,Mainz,2,1,H,2,1,41,39,22,28,L,L,D,L,L,D,-39,-38,-1,-6,26
233,2017-04-02,Leverkusen,Wolfsburg,3,3,D,3,3,42,37,29,29,L,W,D,W,L,D,-39,-34,-5,0,26
234,2017-04-04,Dortmund,Hamburg,3,0,H,3,0,27,47,50,30,D,W,W,D,L,W,-24,-47,23,20,27
235,2017-04-04,FC Koln,Ein Frankfurt,1,0,H,1,0,31,27,39,37,L,D,W,D,D,L,-30,-27,-3,2,27
236,2017-04-04,Hoffenheim,Bayern Munich,1,0,H,1,0,22,14,50,62,W,W,W,W,D,W,-21,-14,-7,-12,27
237,2017-04-04,Werder Bremen,Schalke 04,3,0,H,3,0,44,29,35,34,W,D,W,W,D,W,-41,-29,-12,1,27
238,2017-04-05,Augsburg,Ingolstadt,2,3,A,2,3,42,43,26,25,L,W,D,L,L,D,-40,-40,0,1,27
239,2017-04-05,Darmstadt,Leverkusen,0,2,A,0,2,53,42,12,32,L,D,L,L,W,D,-53,-40,-13,-20,27
240,2017-04-05,Mainz,RB Leipzig,2,3,A,2,3,42,30,28,52,L,W,L,L,L,L,-40,-27,-13,-24,27
241,2017-04-05,M'gladbach,Hertha,1,0,H,1,0,31,34,36,37,D,L,L,L,L,W,-30,-34,4,-1,27
242,2017-04-05,Wolfsburg,Freiburg,0,1,A,0,1,38,46,29,35,D,L,W,D,W,D,-38,-45,7,-6,27
243,2017-04-07,Ein Frankfurt,Werder Bremen,2,2,D,2,2,29,46,38,36,L,W,D,W,D,W,-27,-44,17,2,28
244,2017-04-08,Bayern Munich,Dortmund,4,1,H,4,1,15,31,65,50,L,W,W,D,W,W,-11,-30,19,15,28
245,2017-04-08,FC Koln,M'gladbach,2,3,A,2,3,34,33,39,39,W,W,L,D,W,L,-32,-30,-2,0,28
246,2017-04-08,Freiburg,Mainz,1,0,H,1,0,46,43,38,28,W,L,L,L,D,L,-45,-43,-2,10,28
247,2017-04-08,Hamburg,Hoffenheim,2,1,H,2,1,48,24,33,50,L,W,W,W,D,W,-46,-23,-23,-17,28
248,2017-04-08,RB Leipzig,Leverkusen,1,0,H,1,0,30,43,55,32,W,W,W,D,L,L,-29,-43,14,23,28
249,2017-04-08,Schalke 04,Wolfsburg,4,1,H,4,1,30,42,37,29,L,L,D,D,W,W,-26,-41,15,8,28
250,2017-04-09,Hertha,Augsburg,2,0,H,2,0,34,44,40,26,L,L,L,L,L,D,-32,-44,12,14,28
251,2017-04-09,Ingolstadt,Darmstadt,3,2,H,3,2,45,56,28,12,W,L,W,L,L,L,-42,-54,12,16,28
252,2017-04-15,Augsburg,FC Koln,2,1,H,2,1,45,36,29,39,L,L,L,W,L,L,-43,-35,-8,-10,29
253,2017-04-15,Dortmund,Ein Frankfurt,3,1,H,3,1,32,32,53,38,L,D,W,L,D,D,-29,-31,2,15,29
254,2017-04-15,Hoffenheim,M'gladbach,5,3,H,5,3,27,38,53,39,L,W,W,W,W,D,-22,-35,13,14,29
255,2017-04-15,Leverkusen,Bayern Munich,0,0,D,0,0,43,15,33,66,L,W,W,L,D,W,-43,-15,-28,-33,29
256,2017-04-15,Mainz,Hertha,1,0,H,1,0,43,35,31,40,L,W,L,L,L,L,-42,-35,-7,-9,29
257,2017-04-15,RB Leipzig,Freiburg,4,0,H,4,0,30,50,58,38,W,W,W,W,W,L,-26,-50,24,20,29
258,2017-04-15,Wolfsburg,Ingolstadt,3,0,H,3,0,42,48,32,28,L,W,L,W,D,W,-39,-48,9,4,29
259,2017-04-16,Darmstadt,Schalke 04,2,1,H,2,1,57,32,15,37,L,W,L,L,L,D,-55,-31,-24,-22,29
260,2017-04-16,Werder Bremen,Hamburg,2,1,H,2,1,47,50,39,33,D,W,W,L,W,W,-45,-49,4,6,29
261,2017-04-21,FC Koln,Hoffenheim,1,1,D,1,1,37,28,40,54,L,W,L,L,W,W,-36,-27,-9,-14,30
262,2017-04-22,Bayern Munich,Mainz,2,2,D,2,2,17,45,67,32,D,W,W,L,L,L,-15,-43,28,35,30
263,2017-04-22,Ein Frankfurt,Augsburg,3,1,H,3,1,33,48,41,29,L,W,D,L,L,L,-30,-47,17,12,30
264,2017-04-22,Hamburg,Darmstadt,1,2,A,1,2,52,58,33,18,L,W,W,L,L,L,-51,-56,5,15,30
265,2017-04-22,Hertha,Wolfsburg,1,0,H,1,0,35,43,43,32,L,W,W,L,L,L,-34,-43,9,11,30
266,2017-04-22,Ingolstadt,Werder Bremen,2,4,A,2,4,52,49,28,42,L,W,W,D,W,W,-50,-45,-5,-14,30
267,2017-04-22,M'gladbach,Dortmund,2,3,A,2,3,41,34,39,56,L,W,W,L,W,W,-39,-31,-8,-17,30
268,2017-04-23,Freiburg,Leverkusen,2,1,H,2,1,51,45,41,33,L,D,W,L,W,W,-49,-44,-5,8,30
269,2017-04-23,Schalke 04,RB Leipzig,1,1,D,1,1,33,31,38,59,L,W,W,W,L,W,-32,-30,-2,-21,30
270,2017-04-28,Leverkusen,Schalke 04,1,4,A,1,4,49,34,33,41,L,D,D,L,L,W,-48,-30,-18,-8,31
271,2017-04-29,Darmstadt,Freiburg,3,0,H,3,0,58,54,21,41,W,W,W,L,L,W,-55,-54,-1,-20,31
272,2017-04-29,Dortmund,FC Koln,0,0,D,0,0,34,37,57,41,W,D,W,L,L,L,-34,-37,3,16,31
273,2017-04-29,Mainz,M'gladbach,1,2,A,1,2,47,42,32,42,D,L,W,L,L,W,-46,-40,-6,-10,31
274,2017-04-29,RB Leipzig,Ingolstadt,0,0,D,0,0,31,52,60,29,D,L,W,L,W,W,-31,-52,21,31,31
275,2017-04-29,Werder Bremen,Hertha,2,0,H,2,0,49,37,45,43,W,W,W,L,D,W,-47,-37,-10,2,31
276,2017-04-29,Wolfsburg,Bayern Munich,0,6,A,0,6,49,17,32,70,L,D,W,D,L,W,-49,-11,-38,-38,31
277,2017-04-30,Augsburg,Hamburg,4,0,H,4,0,48,56,32,33,L,L,W,L,L,W,-44,-56,12,-1,31
278,2017-04-30,Hoffenheim,Ein Frankfurt,1,0,H,1,0,28,34,57,41,D,W,W,L,L,D,-27,-34,7,16,31
279,2017-05-05,FC Koln,Werder Bremen,4,3,H,4,3,40,53,44,45,D,W,D,W,L,W,-36,-50,14,-1,32
280,2017-05-06,Bayern Munich,Darmstadt,1,0,H,1,0,17,59,73,21,W,W,D,W,D,W,-16,-59,43,52,32
281,2017-05-06,Dortmund,Hoffenheim,2,1,H,2,1,35,30,60,57,D,W,W,D,W,W,-33,-29,-4,3,32
282,2017-05-06,Ein Frankfurt,Wolfsburg,0,2,A,0,2,36,49,41,35,L,L,W,L,L,W,-36,-47,11,6,32
283,2017-05-06,Hertha,RB Leipzig,1,4,A,1,4,41,32,43,63,L,D,W,D,L,W,-40,-28,-12,-20,32
284,2017-05-06,Ingolstadt,Leverkusen,1,1,D,1,1,53,50,30,34,D,L,L,L,L,D,-52,-49,-3,-4,32
285,2017-05-06,M'gladbach,Augsburg,1,1,D,1,1,43,49,43,33,W,W,L,L,L,W,-42,-48,6,10,32
286,2017-05-07,Freiburg,Schalke 04,2,0,H,2,0,54,36,44,41,L,W,W,D,L,L,-52,-36,-16,3,32
287,2017-05-07,Hamburg,Mainz,0,0,D,0,0,56,47,34,33,L,L,L,D,L,W,-56,-47,-9,1,32
288,2017-05-13,Augsburg,Dortmund,1,1,D,1,1,50,36,34,61,D,W,W,D,L,W,-49,-35,-14,-27,33
289,2017-05-13,Darmstadt,Hertha,0,2,A,0,2,61,41,21,46,L,L,W,L,W,W,-61,-39,-22,-25,33
290,2017-05-13,Freiburg,Ingolstadt,1,1,D,1,1,55,54,45,31,W,D,L,D,W,L,-54,-53,-1,14,33
291,2017-05-13,Leverkusen,FC Koln,2,2,D,2,2,52,42,35,45,D,W,L,D,L,D,-50,-40,-10,-10,33
292,2017-05-13,Mainz,Ein Frankfurt,4,2,H,4,2,49,40,36,41,D,L,L,L,D,W,-45,-38,-7,-5,33
293,2017-05-13,RB Leipzig,Bayern Munich,4,5,A,4,5,37,21,63,76,W,W,D,W,D,D,-33,-16,-17,-13,33
294,2017-05-13,Schalke 04,Hamburg,1,1,D,1,1,37,57,42,35,L,D,W,L,D,L,-36,-56,20,7,33
295,2017-05-13,Werder Bremen,Hoffenheim,3,5,A,3,5,58,33,45,60,L,L,W,W,W,D,-55,-28,-27,-15,33
296,2017-05-13,Wolfsburg,M'gladbach,1,1,D,1,1,50,44,36,44,W,D,L,W,L,L,-49,-43,-6,-8,33
297,2017-05-20,Bayern Munich,Freiburg,4,1,H,4,1,22,59,79,45,W,D,W,W,W,L,-18,-58,40,34,34
298,2017-05-20,Dortmund,Werder Bremen,4,3,H,4,3,39,62,64,45,D,L,W,L,D,W,-35,-59,24,19,34
299,2017-05-20,Ein Frankfurt,RB Leipzig,2,2,D,2,2,42,39,42,64,L,L,L,W,L,D,-40,-37,-3,-22,34
300,2017-05-20,FC Koln,Mainz,2,0,H,2,0,42,51,48,36,D,W,W,D,D,L,-40,-51,11,12,34
301,2017-05-20,Hamburg,Wolfsburg,2,1,H,2,1,58,52,38,36,D,D,D,W,L,L,-56,-51,-5,2,34
302,2017-05-20,Hertha,Leverkusen,2,6,A,2,6,47,54,46,38,W,D,L,D,L,L,-45,-48,3,8,34
303,2017-05-20,Hoffenheim,Augsburg,0,0,D,0,0,33,50,61,35,W,D,L,D,W,W,-33,-50,17,26,34
304,2017-05-20,Ingolstadt,Schalke 04,1,1,D,1,1,55,38,32,43,D,D,D,L,D,W,-54,-37,-17,-11,34
305,2017-05-20,M'gladbach,Darmstadt,2,2,D,2,2,46,63,45,22,D,L,D,L,W,W,-44,-61,17,23,34
306,2015-08-14,Bayern Munich,Hamburg,5,0,H,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
307,2015-08-15,Augsburg,Hertha,0,1,A,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
308,2015-08-15,Darmstadt,Hannover,2,2,D,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
309,2015-08-15,Dortmund,M'gladbach,4,0,H,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
310,2015-08-15,Leverkusen,Hoffenheim,2,1,H,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
311,2015-08-15,Mainz,Ingolstadt,0,1,A,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
312,2015-08-15,Werder Bremen,Schalke 04,0,3,A,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
313,2015-08-16,Stuttgart,FC Koln,1,3,A,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
314,2015-08-16,Wolfsburg,Ein Frankfurt,2,1,H,0,0,0,0,0,0,M,M,M,M,M,M,0,0,0,0,1
315,2015-08-21,Hertha,Werder Bremen,1,1,D,1,0,0,3,3,0,M,M,M,M,M,M,1,-3,4,3,2
316,2015-08-22,Ein Frankfurt,Augsburg,1,1,D,1,0,2,1,0,0,M,M,M,M,M,M,-1,-1,0,0,2
317,2015-08-22,FC Koln,Wolfsburg,1,1,D,3,2,1,1,3,3,M,M,M,M,M,M,2,1,1,0,2
318,2015-08-22,Hamburg,Stuttgart,3,2,H,0,1,5,3,0,0,M,M,M,M,M,M,-5,-2,-3,0,2
319,2015-08-22,Hannover,Leverkusen,0,1,A,2,2,2,1,1,3,M,M,M,M,M,M,0,1,-1,-2,2
320,2015-08-22,Hoffenheim,Bayern Munich,1,2,A,1,5,2,0,0,3,M,M,M,M,M,M,-1,5,-6,-3,2
321,2015-08-22,Schalke 04,Darmstadt,1,1,D,3,2,0,2,3,1,M,M,M,M,M,M,3,0,3,2,2
322,2015-08-23,Ingolstadt,Dortmund,0,4,A,1,4,0,0,3,3,M,M,M,M,M,M,1,4,-3,0,2
323,2015-08-23,M'gladbach,Mainz,1,2,A,0,0,4,1,0,0,M,M,M,M,M,M,-4,-1,-3,0,2
324,2015-08-28,Wolfsburg,Schalke 04,3,0,H,5,3,1,3,6,3,D,D,M,M,M,M,4,0,4,3,3
325,2015-08-29,Augsburg,Ingolstadt,0,1,A,0,2,2,0,0,6,D,L,M,M,M,M,-2,2,-4,-6,3
326,2015-08-29,Bayern Munich,Leverkusen,3,0,H,8,2,0,4,6,3,W,W,M,M,M,M,8,-2,10,3,3
327,2015-08-29,Darmstadt,Hoffenheim,0,0,D,2,1,2,2,2,1,D,L,M,M,M,M,0,-1,1,1,3
328,2015-08-29,FC Koln,Hamburg,2,1,H,5,1,2,7,6,0,D,W,M,M,M,M,3,-6,9,6,3
329,2015-08-29,Mainz,Hannover,3,0,H,3,2,1,5,3,1,W,L,M,M,M,M,2,-3,5,2,3
330,2015-08-29,Stuttgart,Ein Frankfurt,1,4,A,2,5,7,3,0,3,L,D,M,M,M,M,-5,2,-7,-3,3
331,2015-08-30,Dortmund,Hertha,3,1,H,7,2,1,3,6,3,W,D,M,M,M,M,6,-1,7,3,3
332,2015-08-30,Werder Bremen,M'gladbach,2,1,H,2,1,4,6,3,0,D,L,M,M,M,M,-2,-5,3,3,3
333,2015-09-11,M'gladbach,Hamburg,0,3,A,1,4,9,7,0,3,L,L,L,W,M,M,-8,-3,-5,-3,4
334,2015-09-12,Bayern Munich,Augsburg,2,1,H,10,1,1,4,9,0,W,L,W,D,M,M,9,-3,12,9,4
335,2015-09-12,Ein Frankfurt,FC Koln,6,2,H,11,7,5,8,6,6,W,W,D,D,M,M,6,-1,7,0,4
336,2015-09-12,Hannover,Dortmund,2,4,A,4,11,9,3,1,9,L,W,L,W,M,M,-5,8,-13,-8,4
337,2015-09-12,Hertha,Stuttgart,2,1,H,4,3,4,9,6,0,L,L,D,L,M,M,0,-6,6,6,4
338,2015-09-12,Ingolstadt,Wolfsburg,0,0,D,2,5,0,1,7,7,W,W,L,D,M,M,2,4,-2,0,4
339,2015-09-12,Leverkusen,Darmstadt,0,1,A,2,3,5,2,3,5,L,D,W,D,M,M,-3,1,-4,-2,4
340,2015-09-13,Hoffenheim,Werder Bremen,1,3,A,2,5,5,5,1,6,D,W,L,D,M,M,-3,0,-3,-5,4
341,2015-09-13,Schalke 04,Mainz,2,1,H,5,4,4,3,6,3,L,W,D,W,M,M,1,1,0,3,4
342,2015-09-18,Mainz,Hoffenheim,3,1,H,7,3,4,8,6,1,L,L,W,D,W,L,3,-5,8,5,5
343,2015-09-19,Darmstadt,Bayern Munich,0,3,A,3,13,5,1,5,12,W,W,D,W,D,W,-2,12,-14,-7,5
344,2015-09-19,FC Koln,M'gladbach,1,0,H,8,1,8,10,9,0,L,L,W,L,D,L,0,-9,9,9,5
345,2015-09-19,Hamburg,Ein Frankfurt,0,0,D,4,11,7,5,4,7,W,W,L,W,W,D,-3,6,-9,-3,5
346,2015-09-19,Werder Bremen,Ingolstadt,0,1,A,5,3,6,0,6,10,W,D,W,W,D,L,-1,3,-4,-4,5
347,2015-09-19,Wolfsburg,Hertha,2,0,H,7,4,1,6,10,6,D,W,W,L,D,D,6,-2,8,4,5
348,2015-09-20,Augsburg,Hannover,2,0,H,3,4,4,11,3,1,L,L,L,L,D,L,-1,-7,6,2,5
349,2015-09-20,Dortmund,Leverkusen,3,0,H,14,2,3,8,12,3,W,L,W,L,W,W,11,-6,17,9,5
350,2015-09-20,Stuttgart,Schalke 04,0,1,A,3,6,10,4,0,9,L,W,L,L,L,D,-7,2,-9,-9,5
351,2015-09-22,Bayern Munich,Wolfsburg,5,1,H,18,8,2,6,15,10,W,W,W,D,W,W,16,2,14,5,6
352,2015-09-22,Darmstadt,Werder Bremen,2,1,H,5,6,6,8,8,6,L,L,W,W,D,W,-1,-2,1,2,6
353,2015-09-22,Hertha,FC Koln,2,0,H,6,8,6,10,9,9,L,W,W,L,L,W,0,-2,2,0,6
354,2015-09-22,Ingolstadt,Hamburg,0,1,A,3,5,1,7,10,7,W,D,D,W,W,L,2,-2,4,3,6
355,2015-09-23,Hannover,Stuttgart,1,3,A,5,6,14,11,1,3,L,L,L,L,L,L,-9,-5,-4,-2,6
356,2015-09-23,Hoffenheim,Dortmund,1,1,D,4,15,9,4,2,13,L,W,L,W,D,W,-5,11,-16,-11,6
357,2015-09-23,Leverkusen,Mainz,1,0,H,3,7,8,5,6,6,L,W,L,L,L,W,-5,2,-7,0,6
358,2015-09-23,M'gladbach,Augsburg,4,2,H,5,5,12,8,3,3,L,W,L,L,L,L,-7,-3,-4,0,6
359,2015-09-23,Schalke 04,Ein Frankfurt,2,0,H,8,11,4,7,12,7,W,D,W,W,L,W,4,4,0,5,6
360,2015-09-25,FC Koln,Ingolstadt,1,1,D,9,4,11,2,10,11,L,L,W,W,L,D,-2,2,-4,-1,7
361,2015-09-26,Augsburg,Hoffenheim,1,3,A,6,7,11,10,3,5,L,D,W,L,L,L,-5,-3,-2,-2,7
362,2015-09-26,Hamburg,Schalke 04,0,1,A,5,9,8,4,7,15,W,W,D,W,W,W,-3,5,-8,-8,7
363,2015-09-26,Mainz,Bayern Munich,0,3,A,7,21,8,2,6,18,L,W,W,W,L,W,-1,19,-20,-12,7
364,2015-09-26,Stuttgart,M'gladbach,1,3,A,7,8,14,13,3,6,W,W,L,L,L,L,-7,-5,-2,-3,7
365,2015-09-26,Werder Bremen,Leverkusen,0,3,A,6,6,11,8,6,9,L,W,L,L,W,L,-5,-2,-3,-3,7
366,2015-09-26,Wolfsburg,Hannover,1,1,D,9,6,7,15,11,2,L,L,W,L,D,L,2,-9,11,9,7
367,2015-09-27,Dortmund,Darmstadt,2,2,D,17,7,6,8,14,9,D,W,W,L,W,W,11,-1,12,5,7
368,2015-09-27,Ein Frankfurt,Hertha,1,1,D,12,7,8,7,8,10,L,W,D,L,W,W,4,0,4,-2,7
369,2015-10-02,Darmstadt,Mainz,2,3,A,9,10,11,10,9,9,D,L,W,L,L,W,-2,0,-2,0,8
370,2015-10-03,Hannover,Werder Bremen,1,0,H,7,6,15,12,5,6,D,L,L,L,L,L,-8,-6,-2,-1,8
371,2015-10-03,Hertha,Hamburg,3,0,H,10,5,7,11,13,7,D,L,W,W,L,D,3,-6,9,6,8
372,2015-10-03,Hoffenheim,Stuttgart,2,2,D,9,9,12,16,6,4,W,L,D,W,L,L,-3,-7,4,2,8
373,2015-10-03,Ingolstadt,Ein Frankfurt,2,0,H,6,12,2,10,14,8,D,D,L,L,W,D,4,2,2,6,8
374,2015-10-03,M'gladbach,Wolfsburg,2,0,H,10,9,13,9,9,11,W,D,W,L,L,W,-3,0,-3,-2,8
375,2015-10-04,Bayern Munich,Dortmund,5,1,H,26,18,3,11,21,14,W,D,W,D,W,W,23,7,16,7,8
376,2015-10-04,Leverkusen,Augsburg,1,1,D,7,7,9,12,10,4,W,L,W,L,L,W,-2,-5,3,6,8
377,2015-10-04,Schalke 04,FC Koln,0,3,A,9,12,7,11,15,13,W,D,W,L,W,W,2,1,1,2,8
378,2015-10-16,Mainz,Dortmund,0,2,A,10,20,12,11,9,17,W,L,L,D,L,D,-2,9,-11,-8,9
379,2015-10-17,Augsburg,Darmstadt,0,2,A,7,11,14,11,4,12,D,L,L,D,L,W,-7,0,-7,-8,9
380,2015-10-17,Ein Frankfurt,M'gladbach,1,5,A,13,15,15,14,8,12,L,W,D,W,L,W,-2,1,-3,-4,9
381,2015-10-17,Hamburg,Leverkusen,0,0,D,5,7,11,9,8,11,L,D,L,W,W,W,-6,-2,-4,-3,9
382,2015-10-17,Schalke 04,Hertha,2,1,H,11,11,8,9,18,13,L,W,W,D,W,W,3,2,1,5,9
383,2015-10-17,Werder Bremen,Bayern Munich,0,1,A,6,27,13,3,6,24,L,W,L,W,L,W,-7,24,-31,-18,9
384,2015-10-17,Wolfsburg,Hoffenheim,4,2,H,13,11,11,16,14,6,L,D,D,W,L,D,2,-5,7,8,9
385,2015-10-18,FC Koln,Hannover,0,1,A,12,8,12,15,13,8,W,W,D,D,L,L,0,-7,7,5,9
386,2015-10-18,Stuttgart,Ingolstadt,1,0,H,10,6,16,3,7,14,D,W,L,D,W,L,-6,3,-9,-7,9
387,2015-10-23,Hoffenheim,Hamburg,0,1,A,11,6,17,11,6,11,L,D,D,L,W,L,-6,-5,-1,-5,10
388,2015-10-24,Bayern Munich,FC Koln,4,0,H,31,12,3,16,27,13,W,L,W,W,W,D,28,-4,32,14,10
389,2015-10-24,Darmstadt,Wolfsburg,0,1,A,11,14,12,11,12,17,W,W,L,L,D,D,-1,3,-4,-5,10
390,2015-10-24,Hannover,Ein Frankfurt,1,2,A,9,15,17,16,8,11,W,L,W,L,D,D,-8,-1,-7,-3,10
391,2015-10-24,Ingolstadt,Hertha,0,1,A,6,12,4,9,14,16,L,L,W,W,D,D,2,3,-1,-2,10
392,2015-10-24,Leverkusen,Stuttgart,4,3,H,11,13,12,20,14,7,D,W,D,D,W,L,-1,-7,6,7,10
393,2015-10-24,Mainz,Werder Bremen,1,3,A,11,9,15,14,9,9,L,L,W,L,L,L,-4,-5,1,0,10
394,2015-10-25,Dortmund,Augsburg,5,1,H,25,8,12,19,20,4,W,L,L,D,D,L,13,-11,24,16,10
395,2015-10-25,M'gladbach,Schalke 04,3,1,H,18,12,15,11,15,18,W,W,W,L,W,W,3,1,2,-3,10
396,2015-10-30,Ein Frankfurt,Bayern Munich,0,0,D,15,31,16,3,12,28,W,W,L,W,L,W,-1,28,-29,-16,11
397,2015-10-31,Augsburg,Mainz,3,3,D,11,14,22,18,5,10,L,L,L,L,D,W,-11,-4,-7,-5,11
398,2015-10-31,FC Koln,Hoffenheim,0,0,D,12,11,16,17,14,7,L,L,L,L,W,D,-4,-6,2,7,11
399,2015-10-31,Hertha,M'gladbach,1,4,A,13,22,13,16,16,18,W,W,L,W,W,W,0,6,-6,-2,11
400,2015-10-31,Schalke 04,Ingolstadt,1,1,D,13,7,12,5,19,15,L,L,W,L,L,W,1,2,-1,4,11
401,2015-10-31,Werder Bremen,Dortmund,1,3,A,10,28,17,13,9,23,W,W,L,W,L,L,-7,15,-22,-14,11
402,2015-10-31,Wolfsburg,Leverkusen,2,1,H,16,12,12,14,20,14,W,W,W,D,L,D,4,-2,6,6,11
403,2015-11-01,Hamburg,Hannover,1,2,A,7,11,13,18,11,11,W,L,D,W,L,W,-6,-7,1,0,11
404,2015-11-01,Stuttgart,Darmstadt,2,0,H,15,11,20,14,10,12,L,L,W,W,D,L,-5,-3,-2,-2,11
405,2015-11-06,Hannover,Hertha,1,3,A,12,16,21,14,11,19,W,L,L,W,W,L,-9,2,-11,-8,12
406,2015-11-07,Bayern Munich,Stuttgart,4,0,H,35,15,3,24,31,10,D,W,W,L,W,W,32,-9,41,21,12
407,2015-11-07,Darmstadt,Hamburg,1,1,D,12,8,15,14,13,12,L,L,L,W,W,D,-3,-6,3,1,12
408,2015-11-07,Hoffenheim,Ein Frankfurt,0,0,D,11,15,17,16,8,13,D,D,L,W,L,L,-6,-1,-5,-5,12
409,2015-11-07,Leverkusen,FC Koln,1,2,A,13,14,16,17,14,17,L,D,W,L,D,L,-3,-3,0,-3,12
410,2015-11-07,Mainz,Wolfsburg,2,0,H,16,16,18,14,13,20,D,W,L,W,L,W,-2,2,-4,-7,12
411,2015-11-07,M'gladbach,Ingolstadt,0,0,D,22,7,16,5,19,16,W,D,W,L,W,L,6,2,4,3,12
412,2015-11-08,Augsburg,Werder Bremen,1,2,A,12,12,24,18,5,12,D,L,L,W,L,L,-12,-6,-6,-7,12
413,2015-11-08,Dortmund,Schalke 04,3,2,H,31,15,15,15,26,19,W,D,W,L,W,W,16,0,16,7,12
414,2015-11-20,Hamburg,Dortmund,3,1,H,11,32,15,18,15,26,D,W,L,W,W,W,-4,14,-18,-11,13
415,2015-11-21,Ein Frankfurt,Leverkusen,1,3,A,16,16,19,17,13,17,D,L,D,L,W,W,-3,-1,-2,-4,13
416,2015-11-21,FC Koln,Mainz,0,0,D,14,16,17,18,18,14,W,W,D,D,L,L,-3,-2,-1,4,13
417,2015-11-21,M'gladbach,Hannover,2,1,H,24,13,17,23,22,11,D,L,W,W,W,L,7,-10,17,11,13
418,2015-11-21,Schalke 04,Bayern Munich,1,3,A,16,38,18,4,19,34,L,W,D,D,L,W,-2,34,-36,-15,13
419,2015-11-21,Stuttgart,Augsburg,0,4,A,15,16,28,24,10,8,L,L,W,D,L,L,-13,-8,-5,2,13
420,2015-11-21,Wolfsburg,Werder Bremen,6,0,H,22,12,14,24,23,12,L,W,W,L,W,W,8,-12,20,11,13
421,2015-11-22,Hertha,Hoffenheim,1,0,H,17,11,14,18,22,8,W,D,L,D,W,L,3,-7,10,14,13
422,2015-11-22,Ingolstadt,Darmstadt,3,1,H,10,13,6,18,19,13,D,D,D,L,L,L,4,-5,9,6,13
423,2015-11-27,Darmstadt,FC Koln,0,0,D,13,14,18,17,14,19,L,D,D,W,L,D,-5,-3,-2,-5,14
424,2015-11-28,Bayern Munich,Hertha,2,0,H,40,17,4,16,37,22,W,W,W,W,D,L,36,1,35,15,14
